id,category,subcategory,name,address,borough,zip,license_id,license_status,lat,lon,source,source_url
sla:0100-26-140001,liquor,Liquor Store,Georgetowne Wines & Liquors Llc,"2131 Ralph Avenue, Brooklyn, NY, 11234",Brooklyn,11234,0100-26-140001,Active,40.625,-73.91745,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-115633,liquor,Liquor Store,Sfdw Inc,"24 AVENUE C, NEW YORK, NY, 10009",Manhattan,10009,0100-22-115633,Active,40.72136,-73.98083,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-20-103693,liquor,Liquor Store,Elegant Wine & Liquors Inc,"240 PAGE AVE UNIT 110, STATEN ISLAND, NY, 10307",Staten Island,10307,0100-20-103693,Active,40.51771,-74.23563,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-125773,liquor,Liquor Store,Orchid Liquors Inc,"75 13 37TH AVENUE, JACKSON HGTS, NY, 11372",Queens,11372,0100-23-125773,Active,40.74911,-73.89035,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-25-109758,liquor,Liquor Store,South End Wine & Spirits Inc,"309 S End Ave, New York, NY, 10280",Manhattan,10280,0100-25-109758,Active,40.71043,-74.01625,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-116067,liquor,Liquor Store,Sb & Ab Liquor Inc,"9315 CHURCH AVE, BROOKLYN, NY, 11212",Brooklyn,11212,0100-22-116067,Active,40.65446,-73.91738,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-117994,liquor,Liquor Store,Northern Wine And Liquor Inc,"194-19 NORTHERN BLVD, FLUSHING, NY, 11358",Queens,11358,0100-22-117994,Active,40.75794,-73.7869,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-113656,liquor,Liquor Store,4024 Boston Wine & Liquor Inc,"4024A BOSTON RD, BRONX, NY, 10475",Bronx,10475,0100-21-113656,Active,40.88424,-73.83169,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-114760,liquor,Liquor Store,Family Wine & Liquor Inc,"965 RICHMOND AVE, STORE H, STATEN ISLAND, NY, 10314",Staten Island,10314,0100-21-114760,Active,40.62349,-74.14787,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-114282,liquor,Liquor Store,Church King Liquors Inc,"5614 CHURCH AVE, BROOKLYN, NY, 11203",Brooklyn,11203,0100-21-114282,Active,40.65253,-73.9241,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-125390,liquor,Liquor Store,Yaayin Llc,"5108 12TH AVE, BROOKLYN, NY, 11219",Brooklyn,11219,0100-23-125390,Active,40.63501,-73.99568,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-124438,liquor,Liquor Store,Roebling Liquors Inc,"228 Broadway, Brooklyn, NY, 11211",Brooklyn,11211,0100-23-124438,Active,40.70912,-73.96048,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-115452,liquor,Liquor Store,Grape Wisdom Wines Inc,"21 W 46TH ST, NEW YORK, NY, 10036",Manhattan,10036,0100-21-115452,Active,40.75646,-73.98006,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-116685,liquor,Liquor Store,Prince Street Wine & Liquor Inc,"37-20 PRINCE ST, FLUSHING, NY, 11354",Queens,11354,0100-22-116685,Active,40.76028,-73.83267,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-117355,liquor,Liquor Store,House Of Vino Llc,"55 LIBERTY ST, NEW YORK, NY, 10005",Manhattan,10005,0100-22-117355,Active,40.70873,-74.00959,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-115858,liquor,Liquor Store,Yorkshire Wines & Spirits Inc.,"1646 1ST AVENUE, NEW YORK, NY, 10028",Manhattan,10028,0100-21-115858,Active,40.77657,-73.9496,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-118157,liquor,Liquor Store,108 Liquor & Wine Inc,"64 32 108TH STREET, FOREST HILLS, NY, 11375",Queens,11375,0100-22-118157,Active,40.73617,-73.85127,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-25-101754,liquor,Liquor Store,A & B Liquor Store Corp,"2228B LINDEN BLVD, BROOKLYN, NY, 11207",Brooklyn,11207,0100-25-101754,Active,40.66274,-73.88047,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-124541,liquor,Liquor Store,U N Liquors Inc,"885 FIRST AVENUE, NEW YORK, NY, 10017",Manhattan,10017,0100-23-124541,Active,40.75349,-73.96643,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-115808,liquor,Liquor Store,"Springfield Village Wine & Spirits, Inc","134-49 SPRINGFIELD BLVD, SPRINGFIELD GARDENS, NY, 11413",Queens,11413,0100-22-115808,Active,40.67908,-73.75303,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-114585,liquor,Liquor Store,Jfk Liquor Ny Inc,"131 09 HILLSIDE AVENUE, RICHMOND HILL, NY, 11418",Queens,11418,0100-21-114585,Active,40.70376,-73.82128,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-116760,liquor,Liquor Store,Mt Eden Ke Liquor Inc,"293 E 170TH ST, BRONX, NY, 10456",Bronx,10456,0100-22-116760,Active,40.8376,-73.91082,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-116553,liquor,Liquor Store,Vergest Ltd,"6705 18TH AVENUE, BROOKLYN, NY, 11204",Brooklyn,11204,0100-22-116553,Active,40.61779,-73.99155,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-115218,liquor,Liquor Store,Mount Eden Liquor & Wines Inc,"7 E MOUNT EDEN AVE, BRONX, NY, 10452",Bronx,10452,0100-21-115218,Active,40.84424,-73.91448,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-116893,liquor,Liquor Store,J & W Liquors Inc,"1843 GRAND CONCOURSE, BRONX, NY, 10453",Bronx,10453,0100-22-116893,Active,40.84812,-73.90747,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-114181,liquor,Liquor Store,Empire Wine & Liquors Inc,"2845 FREDERICK DOUGLASS BLVD, NEW YORK, NY, 10039",Manhattan,10039,0100-21-114181,Active,40.82703,-73.93886,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-26-142193,liquor,Liquor Store,Winfield Wines And Liquors Inc,"558 3rd Ave, New York, NY, 10016",Manhattan,10016,0100-26-142193,Active,40.74752,-73.9768,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-117296,liquor,Liquor Store,Jamil Liquors Inc,"1366 YORK AVE, NEW YORK, NY, 10021",Manhattan,10021,0100-22-117296,Active,40.76737,-73.95337,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-123638,liquor,Liquor Store,Jora Ny Inc,"703 2ND AVE STORE 3, NEW YORK, NY, 10016",Manhattan,10016,0100-23-123638,Active,40.7471,-73.97421,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-126571,liquor,Liquor Store,Solomon & S Inc,"24 04 34TH AVENUE, LONG ISLAND CITY, NY, 11106",Queens,11106,0100-23-126571,Active,40.76148,-73.93107,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-25-113146,liquor,Liquor Store,Ubs Arena Wine & Liquor Inc,"223-03 Hempstead Ave, Queens Village, NY, 11429",Queens,11429,0100-25-113146,Active,40.71205,-73.73096,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-115763,liquor,Liquor Store,Silver & White Wine & Liquor Inc,"260 PARK AVE S, NEW YORK, NY, 10010",Manhattan,10010,0100-22-115763,Active,40.73873,-73.98748,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-115489,liquor,Liquor Store,120 West 58Th Street Wine & Liquor Inc,"120 W 58TH ST, NEW YORK, NY, 10019",Manhattan,10019,0100-21-115489,Active,40.76538,-73.97756,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-114340,liquor,Liquor Store,1755 Lexington Corp,"1755 LEXINGTON AVE, NEW YORK, NY, 10029",Manhattan,10029,0100-21-114340,Active,40.79409,-73.94493,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-125112,liquor,Liquor Store,York Cellars Llc,"102 JAY ST, BROOKLYN, NY, 11201",Brooklyn,11201,0100-23-125112,Active,40.70208,-73.98672,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-115154,liquor,Liquor Store,L&S Wine & Liquors Inc,"566 W 125TH ST, NEW YORK, NY, 10027",Manhattan,10027,0100-21-115154,Active,40.81486,-73.95757,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0091-22-101676,liquor,Wine Store,Diony Fine Wine & Liquor Llc,"206 BORINQUEN PL, BROOKLYN, NY, 11211",Brooklyn,11211,0091-22-101676,Active,40.71083,-73.95237,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-115516,liquor,Liquor Store,88Th Broadway Inc,"2447 BROADWAY, NEW YORK, NY, 10024",Manhattan,10024,0100-21-115516,Active,40.79104,-73.97452,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-116179,liquor,Liquor Store,Aaa & Gp Liquors Corp,"3850 BRONXWOOD AVE, BRONX, NY, 10466",Bronx,10466,0100-22-116179,Active,40.88333,-73.85621,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-126502,liquor,Liquor Store,Cork And Barrel Nyc Corp,"2616 BROADWAY, NEW YORK, NY, 10025",Manhattan,10025,0100-23-126502,Active,40.79644,-73.97037,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-126831,liquor,Liquor Store,Burnside Discount Liquor Inc,"50B W BURNSIDE AVE, BRONX, NY, 10453",Bronx,10453,0100-23-126831,Active,40.85405,-73.90959,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-114948,liquor,Liquor Store,Divino Wines & Spirits Llc,"37-63 92ND ST, JACKSON HEIGHTS, NY, 11372",Queens,11372,0100-21-114948,Active,40.74893,-73.87468,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0091-22-102728,liquor,Wine Store,Fanou Inc,"562 HALSEY ST, BROOKLYN, NY, 11233",Brooklyn,11233,0091-22-102728,Active,40.68387,-73.93177,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-117773,liquor,Liquor Store,Madison Avenue Liquors Inc,"244 MADISON AVENUE, NEW YORK, NY, 10016",Manhattan,10016,0100-22-117773,Active,40.75009,-73.98126,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-24-123272,liquor,Liquor Store,Ues Wine Inc,"1287 1st Ave, New York, NY, 10021",Manhattan,10021,0100-24-123272,Active,40.76612,-73.95725,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-124334,liquor,Liquor Store,Nyc St Anns Wine & Liquors Inc,"210 ST ANNS AVE, BRONX, NY, 10454",Bronx,10454,0100-23-124334,Active,40.80623,-73.91788,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-126965,liquor,Liquor Store,Royal Wine Merchants Ltd,"13 SOUTH WILLIAM STREET, NEW YORK, NY, 10004",Manhattan,10004,0100-23-126965,Active,40.70465,-74.01049,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-113949,liquor,Liquor Store,J&A Liquors Llc,"218-24 MERRICK BLVD, LAURELTON, NY, 11413",Queens,11413,0100-21-113949,Active,40.67941,-73.75066,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-117006,liquor,Liquor Store,Prosperous Wines & Liquors Inc,"4727 WHITE PLAINS RD, BRONX, NY, 10470",Bronx,10470,0100-22-117006,Active,40.9041,-73.84985,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-116630,liquor,Liquor Store,Gourmet Bay Inc,"745 6TH AVE, NEW YORK, NY, 10010",Manhattan,10010,0100-22-116630,Active,40.74395,-73.99202,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-124803,liquor,Liquor Store,Yong Jiu Inc,"2799 86TH ST, BROOKLYN, NY, 11223",Brooklyn,11223,0100-23-124803,Active,40.59312,-73.97924,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-20-104021,liquor,Liquor Store,Drink Wine N Liquor Inc,"47-05 METROPOLITAN AVE, RIDGEWOOD, NY, 11385",Queens,11385,0100-20-104021,Active,40.7135,-73.91541,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-24-119737,liquor,Liquor Store,New Bottles Zones Inc,"1875 LEXINGTON AVE, NEW YORK, NY, 10035",Manhattan,10035,0100-24-119737,Active,40.79918,-73.94122,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-114154,liquor,Liquor Store,Dry Harbor Wine And Spirits Inc,"64-74 DRY HARBOR RD, MIDDLE VILLAGE, NY, 11379",Queens,11379,0100-21-114154,Active,40.71815,-73.87251,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-116119,liquor,Liquor Store,Lin Wine & Liquors Inc,"118-04 JAMAICA AVE, RICHMOND HILL, NY, 11418",Queens,11418,0100-22-116119,Active,40.69983,-73.8316,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-24-124351,liquor,Liquor Store,Vorandah Partners Llc,"4011 9TH AVE, BROOKLYN, NY, 11232",Brooklyn,11232,0100-24-124351,Active,40.64512,-73.99593,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-123992,liquor,Liquor Store,Harlem Wine & Spirits Corp,"17 W 125TH ST, NEW YORK, NY, 10027",Manhattan,10027,0100-23-123992,Active,40.80683,-73.9432,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-24-114915,liquor,Liquor Store,Uncork Wine & Spirits Inc,"227 COLUMBUS AVE, NEW YORK, NY, 10023",Manhattan,10023,0100-24-114915,Active,40.77642,-73.97962,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-114842,liquor,Liquor Store,E 54Th Street Liquor Shop Inc,"59 E 54TH ST, NEW YORK, NY, 10022",Manhattan,10022,0100-21-114842,Active,40.76002,-73.97295,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-125824,liquor,Liquor Store,36Th Avenue Wine & Spirits Inc,"30 14 36TH AVENUE, LONG ISLAND CITY, NY, 11106",Queens,11106,0100-23-125824,Active,40.75684,-73.93029,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-116356,liquor,Liquor Store,J&R Wine And Liquor Inc,"253 BRIGHTON BEACH AVE, BROOKLYN, NY, 11235",Brooklyn,11235,0100-22-116356,Active,40.57676,-73.96544,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-115652,liquor,Liquor Store,100 St Wine And Liquor Ny Inc,"2648 BROADWAY, NEW YORK, NY, 10025",Manhattan,10025,0100-22-115652,Active,40.79756,-73.96955,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-116161,liquor,Liquor Store,Fordham West Liquor & Wine Llc,"202 W FORDHAM ROAD, BRONX, NY, 10468",Bronx,10468,0100-22-116161,Active,40.86249,-73.90956,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-24-105850,liquor,Liquor Store,Winsome Wines Llc,"236 3RD AVENUE, NEW YORK, NY, 10003",Manhattan,10003,0100-24-105850,Active,40.7367,-73.9847,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-25-105936,liquor,Liquor Store,Citi Liquor Inc.,"127-48B Northern Blvd, Corona, NY, 11368",Queens,11368,0100-25-105936,Active,40.76218,-73.84256,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-123566,liquor,Liquor Store,Home Of Cheers Corp,"188 90 8TH AVE, NEW YORK, NY, 10011",Manhattan,10011,0100-23-123566,Active,40.74014,-74.00224,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-116850,liquor,Liquor Store,Ovalles Liquor Store Corp,"1568 WHITE PLAINS RD, BRONX, NY, 10462",Bronx,10462,0100-22-116850,Active,40.83994,-73.86394,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-116229,liquor,Liquor Store,Sdj Liquors Inc,"793 SOUTHERN BLVD, BRONX, NY, 10455",Bronx,10455,0100-22-116229,Active,40.81605,-73.8965,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-125516,liquor,Liquor Store,855 Wine And Liquor Inc,"855 2ND AVE, NEW YORK, NY, 10017",Manhattan,10017,0100-23-125516,Active,40.75223,-73.97047,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-25-127172,liquor,Liquor Store,Disco Bottles Llc,"350 Franklin Ave, Brooklyn, NY, 11238",Brooklyn,11238,0100-25-127172,Active,40.68719,-73.95687,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-117540,liquor,Liquor Store,F & J Discount Liq & Wine Inc,"125 20 LIBERTY AVENUE, SOUTH RICHMOND HILL, NY, 11419",Queens,11419,0100-22-117540,Active,40.68614,-73.82437,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-115384,liquor,Liquor Store,Williamsburgh Liquor Store Inc,"181 Havemeyer St, Brooklyn, NY, 11211",Brooklyn,11211,0100-21-115384,Active,40.71069,-73.9581,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-115823,liquor,Liquor Store,Bronx Spirits Ltd,"1283 E GUN HILL ROAD, BRONX, NY, 10469",Bronx,10469,0100-21-115823,Active,40.87197,-73.84943,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-116574,liquor,Liquor Store,Cypress Avenue Wine & Liquor Inc,"1101 CYPRESS AVE, RIDGEWOOD, NY, 11385",Queens,11385,0100-22-116574,Active,40.69612,-73.89975,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-126154,liquor,Liquor Store,Landmark Wine & Spirits Inc,"208 W 23RD ST, NEW YORK, NY, 10011",Manhattan,10011,0100-23-126154,Active,40.74434,-73.99621,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-127015,liquor,Liquor Store,Stop & Shop Liquors Inc,"6622 AVENUE U, BROOKLYN, NY, 11234",Brooklyn,11234,0100-23-127015,Active,40.61714,-73.90982,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-165324,liquor,Liquor Store,Da Hong Llc,"40-40 COLLEGE POINT BLVD, FLUSHING, NY, 11354",Queens,11354,0100-23-165324,Active,40.75695,-73.83389,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-116530,liquor,Liquor Store,Steinway Wines & Liquors Inc,"30-95 STEINWAY ST, ASTORIA, NY, 11103",Queens,11103,0100-22-116530,Active,40.76156,-73.9169,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-113776,liquor,Liquor Store,Midtown Spirits Inc,"191 9TH AVE, NEW YORK, NY, 10011",Manhattan,10011,0100-21-113776,Active,40.7455,-74.00205,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-24-130900,liquor,Liquor Store,Hlcr Wine & Spirits Llc,"145-107 Guy R Brewer Blvd, Jamaica, NY, 11434",Queens,11434,0100-24-130900,Active,40.66347,-73.76846,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-118073,liquor,Liquor Store,I Dunno Liquors Corp,"7723 3RD AVE, BROOKLYN, NY, 11209",Brooklyn,11209,0100-22-118073,Active,40.62945,-74.02863,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-117341,liquor,Liquor Store,M3 Wines Llc,"305 FRANKLIN AVE, BROOKLYN, NY, 11238",Brooklyn,11238,0100-22-117341,Active,40.68903,-73.95723,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-118095,liquor,Liquor Store,Liberty Wine & Liquor Inc,"106 20 LIBERTY AVE, OZONE PARK, NY, 11416",Queens,11416,0100-22-118095,Active,40.67948,-73.85703,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-115572,liquor,Liquor Store,Gramercy Wine Country Inc,"104 E 23RD ST, NEW YORK, NY, 10010",Manhattan,10010,0100-21-115572,Active,40.74009,-73.98613,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-118155,liquor,Liquor Store,769 Elies Liquor Inc,"769 E 169TH ST, BRONX, NY, 10456",Bronx,10456,0100-22-118155,Active,40.8308,-73.89972,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-117205,liquor,Liquor Store,Grapes On Van Llc,"651 VANDERBILT AVE, BROOKLYN, NY, 11238",Brooklyn,11238,0100-22-117205,Active,40.67739,-73.96895,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-123534,liquor,Liquor Store,"Rooster Group Llc, The","54 CYPRESS AVENUE, BROOKLYN, NY, 11237",Brooklyn,11237,0100-23-123534,Active,40.70834,-73.9201,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-115857,liquor,Liquor Store,Yi Ding Fa Corp,"101 ALLEN ST, NEW YORK, NY, 10002",Manhattan,10002,0100-22-115857,Active,40.71889,-73.99067,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-116210,liquor,Liquor Store,Bronx Liquor & Wine Inc,"300 E 149TH ST, BRONX, NY, 10451",Bronx,10451,0100-22-116210,Active,40.81706,-73.92143,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-125692,liquor,Liquor Store,Dark Horse Liquor Inc,"35-47 JUNCTION BLVD, CORONA, NY, 11368",Queens,11368,0100-23-125692,Active,40.75203,-73.87107,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-20-103699,liquor,Liquor Store,Broadway Liquor Store Inc,"1487 BROADWAY, BROOKLYN, NY, 11221",Brooklyn,11221,0100-20-103699,Active,40.68726,-73.91818,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-115825,liquor,Liquor Store,Ernest Weinberger,"4803 16TH AVE, BROOKLYN, NY, 11204",Brooklyn,11204,0100-21-115825,Active,40.63147,-73.98505,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-25-104227,liquor,Liquor Store,Super Liquor Inc,"19 Giffords Ln, Staten Island, NY, 10308",Staten Island,10308,0100-25-104227,Active,40.55126,-74.15035,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-114302,liquor,Liquor Store,B&N Wines & Liquors Inc,"406 E TREMONT AVE, BRONX, NY, 10457",Bronx,10457,0100-21-114302,Active,40.84763,-73.90058,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-114925,liquor,Liquor Store,Venus Wines And Spirits Inc,"494 LORIMER ST, BROOKLYN, NY, 11211",Brooklyn,11211,0100-21-114925,Active,40.71169,-73.94898,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-24-116185,liquor,Liquor Store,Brewd Llc,"81 WASHINGTON ST, BROOKLYN, NY, 11201",Brooklyn,11201,0100-24-116185,Active,40.70181,-73.98969,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-116458,liquor,Liquor Store,Narciso Toribio,"1925 Church Ave, Brooklyn, NY, 11226",Brooklyn,11226,0100-22-116458,Active,40.65,-73.96142,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-115265,liquor,Liquor Store,Imperial Wine Nyc Inc,"2223 AVENUE U, BROOKLYN, NY, 11229",Brooklyn,11229,0100-21-115265,Active,40.59968,-73.94866,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-20-103831,liquor,Liquor Store,West Street Wines & Spirits Llc,"230 MURRAY ST, NEW YORK, NY, 10282",Manhattan,10282,0100-20-103831,Active,40.7154,-74.01465,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-124697,liquor,Liquor Store,Ninth Avenue Vintner Ltd,"669 671 9TH AVENUE, NEW YORK, NY, 10036",Manhattan,10036,0100-23-124697,Active,40.76121,-73.99059,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-124037,liquor,Liquor Store,O&K Wine & Liquor Inc,"292 8TH AVE, NEW YORK, NY, 10001",Manhattan,10001,0100-23-124037,Active,40.74642,-73.99766,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-115453,liquor,Liquor Store,Zoria Wine & Liquor Mart Inc,"179 29 HILLSIDE AVENUE, JAMAICA, NY, 11432",Queens,11432,0100-21-115453,Active,40.71229,-73.78876,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-26-138974,liquor,Liquor Store,Jamaica Liquor 168 Inc.,"166-26 Jamaica Avenue, Jamaica, NY, 11432",Queens,11432,0100-26-138974,Active,40.70556,-73.79316,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
